3305,WASP-100,"Flags(timated magU', 'Estimated magN', 'Estimated magL', 'Estimated magM')",System('WASP-100'),F2,,F,2,V,6900.0 K,2.0 R_s,,1.57 M_s,-0.03,"['1SWASP J043550.32-640137.3', '2MASS 04355033-6401373', 'Gaia DR2 4675352109658261376', 'TYC 8884-719-1']",11.17,11.07,9.715,NaN,9.928,9.669,10.8,9.95,9.95,9.87,368.283 pc,NaN,68d57m34.953s,-64d01m37.3327s,System('WASP-100'),[Planet('WASP-100 b')],[]
985,HIP 65426,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('HIP 65426'),A2V,0.014 Gyr,A,2,V,8840.0 K,1.77 R_s,,1.96 M_s,NaN,"['TYC 8260-1526-1', 'Gaia DR2 6070080754075553792', 'HD 116434']",,,,,,,,,,,11.1 pc,NaN,201d09m01.473s,-51d29m44s,System('HIP 65426'),[Planet('HIP 65426 b')],[]
662,HD 185603,"Flags(timated magU', 'Estimated magN', 'Estimated magL', 'Estimated magM')",System('HD 185603'),A2V,0.3 Gyr,A,2,V,8981.0 K,1.561 R_s,,2.0 M_s,-0.29,"['Gaia DR2 2033123654092592384', 'HIP 96618', 'TYC 2655-3344-1']",7.68,7.67,7.446,NaN,7.424,7.415,7.58,7.43,7.43,7.45,137.0 pc,NaN,294d39m41.028s,31d13m09.2157s,System('HD 185603'),[Planet('KELT-20 b')],[]
3011,KOI-368,Flags(),System('KOI-368'),NaN,0.25 Gyr,A,2,V,9257.0 K,2.5 R_s,,2.3 M_s,0.4,"['KIC 6693943', 'Gaia DR2 2101932667967665408', 'KIC 6603043', 'TYC 3142-1727-1']",,11.3,11.089,,11.109,11.081,11.02,,,,1200.0 pc,NaN,290d51m16.572s,42d05m12.9135s,System('KOI-368'),[Planet('KOI-368.01')],[]
3088,NSVS 14256825 A,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('NSVS 14256825'),NaN,,M,2,V,NaN,0.19 R_s,,0.419 M_s,NaN,[],,,,,,,,,,,570.0 pc,NaN,NaN,NaN,Binary('NSVS 14256825'),[],[]
1181,K2-288 A,"Flags(timated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH')",System('K2-288'),M2V,,M,2,V,NaN,0.45 R_s,,0.52 M_s,-0.29,[],16.84,15.67,10.24,NaN,10.91,10.04,14.15,9.88,9.88,,65.72 pc,NaN,NaN,NaN,Binary('K2-288'),[],[]
2315,Kepler-411,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('Kepler-411'),K2V,,K,2,V,NaN,0.82 R_s,,0.87 M_s,NaN,"['KOI-1781', 'KIC 11551692', 'Gaia DR2 2132768952604988672']",14.07,13.7,10.161,NaN,10.641,10.062,12.55,10.26,10.35,,153.59 pc,NaN,287d36m20.2065s,49d31m23.7119s,System('Kepler-411'),"[Planet('Kepler-411 c'), Planet('Kepler-411 b'), Planet('Kepler-411 d'), Planet('Kepler-411 e')]",[]
911,HD 80653,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Calculated Temperature')",System('HD 80653'),G2,,G,2,V,NaN,1.22 R_s,,1.18 M_s,NaN,"['TYC 825-1097-1', 'Gaia DR2 606477252238780160']",10.092,10.12,8.079,NaN,8.315,8.018,9.452,7.942,7.982,,109.86 pc,NaN,140d20m21.2385s,14d22m04.546s,System('HD 80653'),[Planet('HD 80653 b')],[]
784,HD 27442 A,Flags(lculated Temperature'),System('HD 27442'),K2 IV a,,K,2,IV,NaN,6.6 R_s,,1.2 M_s,0.22,['Epsilon Reticuli A'],,5.517,1.81,3.08,2.37,1.75,4.44,,,,18.1 pc,NaN,NaN,NaN,Binary('HD 27442'),[Planet('HD 27442 A b')],[]
3176,PH-1 Ba,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('PH-1'),G2,,G,2,V,NaN,,,0.99 M_s,NaN,"['Kepler-64 Ba', 'KIC 4862625 Ba']",,,,,,,,,,,1500.0 pc,NaN,NaN,NaN,Binary('PH-1 B'),[],[]
787,HD 27894,"Flags(lculated Temperature', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magB')",System('HD 27894'),K2V,,K,2,V,NaN,,,0.8 M_s,0.3,"['HIP 20277', 'TYC 8508-1724-1', 'Gaia DR2 4678605152248591488']",10.869,10.239,7.174,NaN,7.639,7.071,9.349,7.059,7.149,,43.88 pc,NaN,65d11m45.696s,-59d24m39.0231s,System('HD 27894'),"[Planet('HD 27894 b'), Planet('HD 27894 c'), Planet('HD 27894 d')]",[]
521,HD 126614 B,Flags(),System('HD 126614'),M V,,M,2,V,NaN,,,0.324 M_s,NaN,"['BD-04 3690 C', 'WDS J14268-0511 C']",,,,NaN,,,16.5,,,,72.6 pc,NaN,NaN,NaN,Binary('HD 126614 AB'),[],[]
3220,tau Boo B,"Flags(timated magM', 'Estimated magU', 'Estimated magL', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('tau Boo'),M2,,M,2,V,NaN,,,0.4 M_s,NaN,"['Tau Boötis B', 'Tau Bootis B', 'HD 120136 B', 'GJ 527 B', 'Gliese 527 B', 'HIP 67275 B', 'WDS J13473+1727 B']",13.79,12.62,7.19,NaN,7.86,6.99,11.1,6.83,6.83,,15.62 pc,NaN,NaN,NaN,Binary('tau Boo'),[],[]
3177,PH-1 Bb,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('PH-1'),M2,,M,2,V,NaN,,,0.51 M_s,NaN,"['Kepler-64 Bb', 'KIC 4862625 Bb']",,,,,,,,,,,1500.0 pc,NaN,NaN,NaN,Binary('PH-1 B'),[],[]
3292,TYC 9486-927-1,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('TYC 9486-927-1'),M2.0,0.045 Gyr,M,2,V,NaN,,,0.4 M_s,NaN,"['2MASS J21252752-8138278', 'Gaia DR2 6348514275456913792']",14.511,13.31,7.563,9.64,8.24,7.34,11.821,7.551,7.551,,26.7 pc,NaN,321d21m52.3485s,-81d38m27.6921s,System('TYC 9486-927-1'),[Planet('2MASS J21265040-8140293')],[]
241,GJ 317,"Flags(lculated Temperature', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magB')",System('GJ 317'),M2.5V,,M,2,V,NaN,,,0.42 M_s,NaN,['Gaia DR2 5701750711020088192'],14.66,13.49,7.321,9.37,7.934,7.028,11.97,7.7,7.7,,15.1 pc,NaN,130d14m48.0825s,-23d27m22.5986s,System('GJ 317'),"[Planet('GJ 317 b'), Planet('GJ 317 c')]",[]
233,GJ 180,"Flags(lculated Temperature', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magB')",System('GJ 180'),M2V,,M,2,V,NaN,,,0.43 M_s,NaN,"['HIP 22762', 'TYC 5903-680-1', 'Gaia DR2 2979590513145784192']",13.6,12.43,6.86,8.68,7.413,6.598,10.91,6.64,6.64,,11.94 pc,NaN,73d27m29.6985s,-17d46m24.3092s,System('GJ 180'),"[Planet('GJ 180 b'), Planet('GJ 180 c'), Planet('GJ 180 d')]",[]
56,alf Tau B,"Flags(timated magM', 'Estimated magU', 'Estimated magL', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('alf Tau'),M2V,,M,2,V,NaN,,,NaN,NaN,"['Alpha Tauri B', 'Aldebaran B', 'α Tau B', 'α Tauri B', '87 Tau B', '87 Tauri B', 'Gliese 171.1 B', 'GJ 171.1 B', 'GJ 9159 B', 'BD+16 629 B', 'WDS J04359+1631 B', 'BU 550B']",16.29,15.12,9.69,NaN,10.36,9.49,13.6,9.33,9.33,,20.43 pc,NaN,NaN,NaN,Binary('alf Tau AB'),[],[]
2105,Kepler-21 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-21'),NaN,,M,2,V,NaN,,,0.42 M_s,NaN,"['KOI-975 B', 'KIC 3632418 B', 'HD 179070 B', 'BD+38 3455 B']",,,,,,,,,,,112.9 pc,NaN,NaN,NaN,Binary('Kepler-21'),[],[]
3159,OGLE-2018-BLG-1700L,"Flags(lculated Temperature', 'Estimated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('OGLE-2018-BLG-1700L'),NaN,,M,2,V,NaN,,,0.42 M_s,NaN,[],,,,,,,,,,,7600.0 pc,NaN,269d57m15s,-28d31m43s,System('OGLE-2018-BLG-1700L'),[Planet('OGLE-2018-BLG-1700L b')],[]
2963,KMT-2016-BLG-1397L,"Flags(lculated Temperature', 'Estimated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('KMT-2016-BLG-1397L'),NaN,,M,2,V,NaN,,,0.45 M_s,NaN,[],,,,,,,,,,,6600.0 pc,NaN,272d40m00s,-24d51m28s,System('KMT-2016-BLG-1397L'),[Planet('KMT-2016-BLG-1397L b')],[]
3096,OGLE-2005-BLG-071L,"Flags(lculated Temperature', 'Estimated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('OGLE-2005-BLG-071L'),NaN,,M,2,V,NaN,,,0.46 M_s,NaN,[],,,,,,,,,,,3200.0 pc,NaN,267d32m26.55s,-34d40m23.5s,System('OGLE-2005-BLG-071L'),[Planet('OGLE-2005-BLG-71L b')],[]
3123,OGLE-2013-BLG-1721L,"Flags(lculated Temperature', 'Estimated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('OGLE-2013-BLG-1721L'),NaN,,M,2,V,NaN,,,0.46 M_s,NaN,[],,,,,,,,,,,6300.0 pc,NaN,268d07m35.55s,-30d17m33.7s,System('OGLE-2013-BLG-1721L'),[Planet('OGLE-2013-BLG-1721L b')],[]
3117,OGLE-2013-BLG-0132L,"Flags(lculated Temperature', 'Estimated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('OGLE-2013-BLG-0132L'),NaN,,M,2,V,NaN,,,0.54 M_s,NaN,[],,,,,,,,,,,3900.0 pc,NaN,269d45m52.65s,-28d25m15.7s,System('OGLE-2013-BLG-0132L'),[Planet('OGLE-2013-BLG-0132L b')],[]
781,40 Eri B,Flags(),System('HD 26965'),DA2.9,1.8 Gyr,D,3,V,17200.0 K,0.01308 R_s,,0.575 M_s,NaN,"['40 Eridani B', 'omi02 Eri B', 'Omicron-2 Eridani B', 'ο2 Eri B', 'ο2 Eridani B', 'WD 0413-077', 'Gliese 166 B', 'Gl 166 B', 'GJ 166 B', 'LHS 24', 'BD-07 781', 'WDS J04153-0739 B']",9.147,9.83,9.986,NaN,9.849,9.861,9.53,,,,4.98 pc,NaN,NaN,NaN,Binary('40 Eri BC'),[],[]
256,GJ 682,"Flags(timated magL', 'Estimated magM')",System('GJ 682'),M3.5 V,,M,3,V,3028.0 K,,,0.27 M_s,NaN,"['Gliese 682', 'HIP 86214', 'CD-44 11909', 'CPD-44 8635', 'LHS 451', '2MASS J17370367-4419088', 'TYC 7896-3808-1', 'Gaia DR2 5955305209191546112']",13.791,12.593,5.917,8.145,6.544,5.606,10.946,5.456,5.456,,5.079 pc,NaN,264d15m54.9363s,-44d19m09.1697s,System('GJ 682'),"[Planet('GJ 682 b'), Planet('GJ 682 c')]",[]
1000,HIP 79431,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('HIP 79431'),M3V,,M,3,V,3191.0 K,,,0.49 M_s,0.4,"['Sharjah', 'Gaia DR2 6245870673116518784', 'TYC 6209-1322-1']",13.99,12.88,6.855,9.37,7.555,6.589,11.34,6.49,6.49,,14.4 pc,NaN,243d10m26.703s,-18d52m31.8112s,System('HIP 79431'),[Planet('HIP 79431 b')],[]
1922,Kepler-1582,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1582'),NaN,,M,3,V,3208.0 K,0.3 R_s,,0.28 M_s,0.48,"['KOI-4290', 'KIC 5868793', '2MASS J19173039+4109311', 'Gaia DR2 2101449265111030912']",,,,,,,,,,,79.067 pc,NaN,289d22m35.9865s,41d09m30.9629s,System('Kepler-1582'),[Planet('Kepler-1582 b')],[]
1994,Kepler-1649,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN')",System('Kepler-1649'),NaN,,M,3,V,3240.0 K,0.23 R_s,,0.2 M_s,-0.15,"['Gaia DR2 2125699062780742016', 'KIC 6444896', 'KOI-3138']",,19.1,12.852,,13.379,12.589,,,,,92.43 pc,NaN,292d30m13.509s,41d49m49.5138s,System('Kepler-1649'),"[Planet('Kepler-1649 c'), Planet('Kepler-1649 b')]",[]
1202,K2-325,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('K2-325'),NaN,,M,3,V,3287.0 K,0.3 R_s,,0.27 M_s,NaN,[],,,12.595,,13.177,12.352,,,,,111.98 pc,NaN,353d55m00s,-7d41m12s,System('K2-325'),[Planet('K2-325 b')],[]
1993,Kepler-1646,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1646'),NaN,,M,3,V,3299.0 K,0.26 R_s,,0.24 M_s,0.04,"['KOI-6863', 'KIC 7350067', '2MASS J19100633+4254464', 'Gaia DR2 2102601381497162240']",,,,,,,,,,,128.061 pc,NaN,287d31m35.0415s,42d54m46.4083s,System('Kepler-1646'),[Planet('Kepler-1646 b')],[]
1192,K2-315,Flags(),System('K2-315'),M(3.5+/-0.5)V,,M,3,V,3300.0 K,0.2 R_s,,0.17 M_s,-0.24,[],,,12.134,,12.665,11.838,17.67,,,,56.8 pc,NaN,228d01m15s,-20d06m31s,System('K2-315'),[Planet('K2-315 b')],[]
371,HAT-P-7 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('HAT-P-7'),NaN,,M,3,V,3321.0 K,,,0.215 M_s,NaN,[],,,15.231,,16.117,15.254,,,,,320.0 pc,NaN,NaN,NaN,Binary('HAT-P-7'),[],[]
3034,LTT 1445 A,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('LTT 1445 A'),M3,,M,3,V,3337.0 K,0.28 R_s,,0.26 M_s,-0.34,"['HIP 14101', 'GJ 3193', 'TYC 5865-694-1', 'Gaia DR2 5153091836072107136']",13.87,12.77,6.774,8.66,7.294,6.496,11.22,6.37,6.37,,6.87 pc,NaN,45d27m50.892s,-16d35m36.0222s,System('LTT 1445 A'),[Planet('LTT 1445 A b')],[]
1182,K2-288 B,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('K2-288'),M3V,,M,3,V,3341.0 K,0.32 R_s,,0.33 M_s,-0.21,[],16.518,15.418,9.946,NaN,10.545,9.724,13.868,9.018,9.018,,65.72 pc,NaN,NaN,NaN,Binary('K2-288'),[Planet('K2-288 B b')],[]
3494,Wolf 1061,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('Wolf 1061'),M3.5,,M,3,V,3345.0 K,0.26 R_s,,0.25 M_s,-0.05,"['HIP 80824', 'TYC 5635-1241-1', 'Gliese 628', 'GJ 628', 'V2306 Oph', 'V2306 Ophiuchi', 'BD-12 4523', '2MASS J16301808-1239434', 'Gaia DR2 4330690742322011520']",12.962,11.638,5.373,7.421,5.95,5.075,10.072,4.582,4.582,,4.2922 pc,NaN,247d34m30.8704s,-12d39m45.3232s,System('Wolf 1061'),"[Planet('Wolf 1061 b'), Planet('Wolf 1061 c'), Planet('Wolf 1061 d')]",[]
260,GJ 725 B,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('GJ 725'),M3.5V,,M,3,V,3345.0 K,0.273 R_s,,0.248 M_s,-0.3,"['Gliese 725 B', 'HD 173740', 'HIP 91772', 'TYC 3930-1791-2', 'SAO 31129', 'BD+59 1915 B', 'WDS J18428+5938 B', 'STF 2398 B', 'Σ 2398 B']",12.58,11.705,5.197,8.1,5.721,5,9.69,4.2,4.2,,3.52 pc,NaN,NaN,NaN,Binary('GJ 725'),[Planet('GJ 725 B b')],[]
307,HAT-P-14 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magJ')",System('HAT-P-14'),NaN,,M,3,V,3356.0 K,,,0.232 M_s,NaN,[],,,14.164,,,14.498,,,,,205.0 pc,NaN,NaN,NaN,Binary('HAT-P-14'),[],[]
2371,Kepler-47 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-47'),M,,M,3,V,3357.0 K,0.3506 R_s,,0.362 M_s,NaN,"['KIC 10020423 B', 'KOI-3154 B']",,,,,,,,,,,1189.0 pc,NaN,NaN,NaN,Binary('Kepler-47'),[],[]
1236,K2-72,Flags(),System('K2-72'),NaN,,M,3,V,3360.47 K,0.33 R_s,,0.27 M_s,NaN,['Gaia DR2 2615653023342995584'],,,11.122,,11.685,10.962,15.309,,,,66.56 pc,NaN,334d37m18.822s,-9d36m44.3823s,System('K2-72'),"[Planet('K2-72 b'), Planet('K2-72 c'), Planet('K2-72 d'), Planet('K2-72 e')]",[]
272,Gliese 179,"Flags(timated magL', 'Estimated magM')",System('Gliese 179'),M3.5 V,,M,3,V,3370.0 K,0.38 R_s,,0.357 M_s,0.3,"['GJ 179', 'Gl 179', 'HIP 22627', 'TYC 96-602-1', 'Ross 401', 'Wolf 1539', '2MASS J04520573+0628356', 'Gaia DR2 3288082758293022848']",14.791,13.568,7.21,9.334,7.814,6.942,12.018,6.528,6.528,,12.29 pc,NaN,73d01m25.9845s,6d28m35.5895s,System('Gliese 179'),[Planet('Gliese 179 b')],[]
238,GJ 273,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('GJ 273'),M3.5,,M,3,V,3382.0 K,0.293 R_s,,0.29 M_s,0.09,"[""Luyten's star"", 'Gaia DR2 3139847906304421632', 'TYC 173-3208-1', 'HIP 36208']",12.762,11.443,5.219,7.161,5.714,4.857,9.872,4.382,4.382,,3.8 pc,NaN,111d51m07.5s,5d13m32.8s,System('GJ 273'),"[Planet('GJ 273 b'), Planet('GJ 273 c')]",[]
1042,K2-146,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('K2-146'),M3.0V,,M,3,V,3385.0 K,0.33 R_s,,0.33 M_s,NaN,['Gaia DR2 661192902209491456'],18.898,17.87,11.605,NaN,12.183,11.37,16.248,11.398,11.398,,79.31 pc,NaN,130d01m36.363s,19d05m34.4295s,System('K2-146'),"[Planet('K2-146 c'), Planet('K2-146 b')]",[]
3256,TOI-270,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('TOI-270'),M3.0V,,M,3,V,3386.0 K,0.38 R_s,,0.4 M_s,-0.17,[],15.27,14.17,8.531,NaN,9.099,8.251,12.62,7.77,7.77,,22.45 pc,NaN,68d25m00s,-51d57m22s,System('TOI-270'),"[Planet('TOI-270 b'), Planet('TOI-270 c'), Planet('TOI-270 d')]",[]
1194,K2-317,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('K2-317'),NaN,,M,3,V,3387.0 K,0.38 R_s,,0.4 M_s,NaN,[],,,13.293,,13.928,12.99,,,,,177.08 pc,NaN,228d37m15s,-21d01m22s,System('K2-317'),[Planet('K2-317 b')],[]
3233,TOI-122,Flags(),System('TOI-122'),NaN,,M,3,V,3403.0 K,0.334 R_s,,0.312 M_s,NaN,[],,,,,,,15.5,,,,62.23 pc,NaN,332d56m45s,-58d56m42s,System('TOI-122'),[Planet('TOI-122 b')],[]
1996,Kepler-1650,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1650'),NaN,,M,3,V,3410.0 K,0.33 R_s,,0.33 M_s,-0.11,"['KIC 7304449', 'Gaia DR2 2078524482038704000', 'KOI-1702']",,,12.438,,12.99,12.199,,,,,120.5 pc,NaN,297d43m45.261s,42d52m00.8854s,System('Kepler-1650'),[Planet('Kepler-1650 b')],[]
3296,USco1556 A,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('USco1556 A'),M3.0V,,M,3,V,3410.0 K,,,0.33 M_s,NaN,['Gaia DR2 6235663460003427200'],18.011,17.07,10.693,NaN,11.373,10.441,15.361,10.511,10.511,,141.0 pc,NaN,239d06m13.7085s,-25d41m20.2244s,System('USco1556 A'),[Planet('USco1556 A b')],[]
3025,L 98-59,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('L 98-59'),M3V,,M,3,V,3412.0 K,0.31 R_s,,0.31 M_s,-0.5,"['Gaia DR2 5271055243163629056', 'TYC 9193-2365-1']",14.335,13.235,7.359,NaN,7.933,7.101,11.685,6.835,6.835,,10.62 pc,NaN,124d31m54.3225s,-68d18m46.7995s,System('L 98-59'),"[Planet('L 98-59 b'), Planet('L 98-59 c'), Planet('L 98-59 d')]",[]
1133,K2-239,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('K2-239'),M3.0V,,M,3,V,3420.0 K,0.36 R_s,,0.4 M_s,-0.1,['Gaia DR2 3857872051994269824'],17.199,16.099,10.192,12.718,10.781,9.971,14.549,9.699,9.699,,49.0 pc,NaN,160d35m39.5115s,4d26m28.8886s,System('K2-239'),"[Planet('K2-239 b'), Planet('K2-239 c'), Planet('K2-239 d')]",[]
3400,WASP-1 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magJ')",System('WASP-1'),NaN,,M,3,V,3420.0 K,,,0.285 M_s,NaN,[],,,15.13,,,15.116,,,,,380.0 pc,NaN,NaN,NaN,Binary('WASP-1'),[],[]
1193,K2-316,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('K2-316'),NaN,,M,3,V,3436.0 K,0.38 R_s,,0.41 M_s,NaN,[],,,12.144,,12.717,11.911,,,,,112.84 pc,NaN,233d37m30s,-23d15m33s,System('K2-316'),"[Planet('K2-316 b'), Planet('K2-316 c')]",[]
2190,Kepler-296 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magH')",System('Kepler-296'),NaN,,M,3,V,3440.0 K,0.322 R_s,,0.326 M_s,-0.08,"['KOI-1422 B', 'KIC 11497958 B', '2MASS J19060960+4926143 B']",,,,,14.83,14.07,,,,,558.5 pc,NaN,NaN,NaN,Binary('Kepler-296'),[],[]
179,EPIC 211901114,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('EPIC 211901114'),M2.7,0.79 Gyr,M,3,V,3440.0 K,0.46 R_s,,0.46 M_s,0.14,"['2MASS J08413569+1844350', 'Gaia DR2 660981349298550272']",19.79,19.59,12.549,NaN,13.129,12.29,17.14,12.29,12.29,,181.5 pc,NaN,130d23m55.371s,18d44m34.9793s,System('EPIC 211901114'),[Planet('EPIC 211901114 b')],[]
259,GJ 725 A,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('GJ 725'),M3V,,M,3,V,3441.0 K,0.351 R_s,,0.334 M_s,-0.23,"['Gliese 725 A', 'HD 173739', 'HIP 91768', 'TYC 3930-1791-1', 'SAO 31128', 'BD+59 1915 A', '2MASS J18424666+5937499', 'WDS J18428+5938 A', 'STF 2398 A', 'Σ 2398 A']",11.56,10.782,4.741,7.2,5.189,4.432,8.91,4.06,4.06,,3.52 pc,NaN,NaN,NaN,Binary('GJ 725'),[],[]
160,EPIC 201912552,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('EPIC 201912552'),M2.8,,M,3,V,3457.0 K,0.411 R_s,,0.359 M_s,0.09,"['K2-18', '2MASS J11301450+0735180', 'Gaia DR2 3910747531814692736']",16.15,15.01,9.13,NaN,9.76,8.9,13.5,8.65,8.65,,34.0 pc,NaN,172d33m37.764s,7d35m18.2572s,System('EPIC 201912552'),"[Planet('EPIC 201912552 b'), Planet('K2-18 c')]",[]
229,GJ 1252,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('GJ 1252'),M3,,M,3,V,3458.0 K,0.39 R_s,,0.38 M_s,0.1,['Gaia DR2 6468968316900356736'],14.843,13.743,8.161,NaN,8.697,7.915,12.193,7.343,7.343,,20.38 pc,NaN,306d55m31.2195s,-56d27m25.1566s,System('GJ 1252'),[Planet('GJ 1252 b')],[]
1136,K2-242,Flags(),System('K2-242'),NaN,,M,3,V,3459.0 K,0.37 R_s,,0.38 M_s,-0.01,['Gaia DR2 3595647565382917120'],,18.05,12.015,,12.621,11.777,16.588,,,,109.6 pc,NaN,179d50m09.1395s,-6d31m04.2042s,System('K2-242'),[Planet('K2-242 b')],[]
1034,K2-129,Flags(),System('K2-129'),NaN,,M,3,V,3459.09 K,0.36 R_s,,0.36 M_s,NaN,['Gaia DR2 6769308026926349056'],,,9.102,,9.697,8.852,13.63,,,,27.82 pc,NaN,289d08m53.892s,-25d38m41.927s,System('K2-129'),[Planet('K2-129 b')],[]
2336,Kepler-444 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magH', 'Estimated magJ')",System('Kepler-444'),M,,M,3,V,3464.0 K,,,0.29 M_s,NaN,"['HIP 94931 B', 'KOI-3158 B', 'KIC 6278762 B', 'LHS 3450 B', 'PPM 58152 B', 'BD+41 3306 B']",,,,,,9.67,,,,,35.7 pc,NaN,NaN,NaN,Binary('Kepler-444'),[],[]
3355,WASP-14 B,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('WASP-14'),NaN,,M,3,V,3464.0 K,,,0.331 M_s,NaN,[],,,13.438,,14.076,13.605,,,,,160.0 pc,NaN,NaN,NaN,Binary('WASP-14'),[],[]
